Gene stable ID	Gene type
FBgn0267482	ncRNA
FBgn0033248	protein_coding
FBgn0030802	protein_coding
FBgn0267177	ncRNA
FBgn0003388	protein_coding
FBgn0285892	protein_coding
FBgn0265653	ncRNA
FBgn0052718	protein_coding
FBgn0033802	protein_coding
FBgn0053965	protein_coding
FBgn0015664	protein_coding
FBgn0011970	tRNA
FBgn0053096	protein_coding
FBgn0052054	protein_coding
FBgn0039689	protein_coding
FBgn0033422	protein_coding
FBgn0044452	protein_coding
FBgn0036134	protein_coding
FBgn0035032	protein_coding
FBgn0265788	ncRNA
FBgn0033554	protein_coding
FBgn0266934	pseudogene
FBgn0051195	protein_coding
FBgn0039862	protein_coding
FBgn0013708	tRNA
FBgn0035842	protein_coding
FBgn0266281	ncRNA
FBgn0011336	protein_coding
FBgn0021765	protein_coding
FBgn0265756	ncRNA
FBgn0036750	protein_coding
FBgn0035050	protein_coding
FBgn0035060	protein_coding
FBgn0053877	protein_coding
FBgn0265469	protein_coding
FBgn0050380	protein_coding
FBgn0034761	protein_coding
FBgn0039687	protein_coding
FBgn0264268	ncRNA
FBgn0010300	protein_coding
FBgn0050413	protein_coding
FBgn0034415	protein_coding
FBgn0030314	protein_coding
FBgn0053192	protein_coding
FBgn0026080	protein_coding
FBgn0029986	protein_coding
FBgn0031759	protein_coding
FBgn0042131	protein_coding
FBgn0036807	protein_coding
FBgn0039025	protein_coding
FBgn0265347	ncRNA
FBgn0267327	protein_coding
FBgn0034058	protein_coding
FBgn0052126	tRNA
FBgn0030270	protein_coding
FBgn0040796	protein_coding
FBgn0024943	protein_coding
FBgn0051659	protein_coding
FBgn0262840	protein_coding
FBgn0034493	protein_coding
FBgn0259715	protein_coding
FBgn0040089	protein_coding
FBgn0036814	protein_coding
FBgn0053830	protein_coding
FBgn0034413	protein_coding
FBgn0052570	protein_coding
FBgn0022097	protein_coding
FBgn0004189	snRNA
FBgn0039417	protein_coding
FBgn0264899	protein_coding
FBgn0053878	protein_coding
FBgn0063373	snoRNA
FBgn0085282	protein_coding
FBgn0039970	protein_coding
FBgn0261536	protein_coding
FBgn0032454	protein_coding
FBgn0031805	protein_coding
FBgn0263467	snoRNA
FBgn0025632	protein_coding
FBgn0267417	protein_coding
FBgn0035113	protein_coding
FBgn0039800	protein_coding
FBgn0040736	protein_coding
FBgn0085354	protein_coding
FBgn0010389	protein_coding
FBgn0051575	tRNA
FBgn0010531	protein_coding
FBgn0030717	protein_coding
FBgn0086368	protein_coding
FBgn0036519	protein_coding
FBgn0052364	protein_coding
FBgn0036468	protein_coding
FBgn0032870	protein_coding
FBgn0086039	snoRNA
FBgn0031393	protein_coding
FBgn0043005	protein_coding
FBgn0266927	ncRNA
FBgn0021764	protein_coding
FBgn0262564	ncRNA
FBgn0264471	ncRNA
FBgn0082967	snoRNA
FBgn0028430	protein_coding
FBgn0039129	protein_coding
FBgn0260935	protein_coding
FBgn0034657	protein_coding
FBgn0036257	protein_coding
FBgn0082936	snoRNA
FBgn0265053	ncRNA
FBgn0029839	protein_coding
FBgn0083121	ncRNA
FBgn0038080	protein_coding
FBgn0035299	protein_coding
FBgn0030293	protein_coding
FBgn0033826	protein_coding
FBgn0037488	protein_coding
FBgn0010042	protein_coding
FBgn0014163	protein_coding
FBgn0032408	protein_coding
FBgn0024249	protein_coding
FBgn0260860	protein_coding
FBgn0262410	pre_miRNA
FBgn0040532	protein_coding
FBgn0030511	protein_coding
FBgn0039411	protein_coding
FBgn0265705	ncRNA
FBgn0034907	protein_coding
FBgn0015831	protein_coding
FBgn0050100	protein_coding
FBgn0063384	snoRNA
FBgn0039118	protein_coding
FBgn0263844	ncRNA
FBgn0285966	ncRNA
FBgn0031708	protein_coding
FBgn0053896	protein_coding
FBgn0259209	protein_coding
FBgn0034552	protein_coding
FBgn0027512	protein_coding
FBgn0030586	protein_coding
FBgn0267726	protein_coding
FBgn0030109	protein_coding
FBgn0039054	protein_coding
FBgn0038114	protein_coding
FBgn0026373	protein_coding
FBgn0028889	tRNA
FBgn0021825	protein_coding
FBgn0032076	protein_coding
FBgn0263329	ncRNA
FBgn0010433	protein_coding
FBgn0036333	protein_coding
FBgn0086031	snoRNA
FBgn0040827	protein_coding
FBgn0035710	protein_coding
FBgn0037921	protein_coding
FBgn0086254	protein_coding
FBgn0264505	ncRNA
FBgn0032979	protein_coding
FBgn0037746	protein_coding
FBgn0053276	protein_coding
FBgn0054001	protein_coding
FBgn0051493	protein_coding
FBgn0037739	protein_coding
FBgn0011573	protein_coding
FBgn0027057	protein_coding
FBgn0265892	ncRNA
FBgn0029639	protein_coding
FBgn0032453	protein_coding
FBgn0051570	tRNA
FBgn0013770	protein_coding
FBgn0029642	protein_coding
FBgn0014861	protein_coding
FBgn0086067	snoRNA
FBgn0262338	pre_miRNA
FBgn0266684	ncRNA
FBgn0001994	protein_coding
FBgn0020251	protein_coding
FBgn0262185	pre_miRNA
FBgn0038069	protein_coding
FBgn0032519	protein_coding
FBgn0015270	protein_coding
FBgn0029861	protein_coding
FBgn0053645	protein_coding
FBgn0034175	protein_coding
FBgn0035491	protein_coding
FBgn0085644	pseudogene
FBgn0032724	protein_coding
FBgn0039444	protein_coding
FBgn0034582	protein_coding
FBgn0265537	ncRNA
FBgn0032972	protein_coding
FBgn0051549	protein_coding
FBgn0033739	protein_coding
FBgn0034588	protein_coding
FBgn0264874	ncRNA
FBgn0051755	protein_coding
FBgn0010019	protein_coding
FBgn0263999	protein_coding
FBgn0262144	protein_coding
FBgn0031022	protein_coding
FBgn0265876	ncRNA
FBgn0032907	protein_coding
FBgn0259998	protein_coding
FBgn0024912	protein_coding
FBgn0011591	protein_coding
FBgn0032477	protein_coding
FBgn0051779	protein_coding
FBgn0032123	protein_coding
FBgn0266095	ncRNA
FBgn0026390	protein_coding
FBgn0035031	protein_coding
FBgn0052204	protein_coding
FBgn0039232	protein_coding
FBgn0011236	protein_coding
FBgn0250757	protein_coding
FBgn0031000	protein_coding
FBgn0004861	protein_coding
FBgn0262722	ncRNA
FBgn0053182	protein_coding
FBgn0028737	protein_coding
FBgn0267121	ncRNA
FBgn0031163	protein_coding
FBgn0052320	protein_coding
FBgn0036481	protein_coding
FBgn0050429	protein_coding
FBgn0013751	protein_coding
FBgn0262539	protein_coding
FBgn0259989	protein_coding
FBgn0003268	protein_coding
FBgn0263216	protein_coding
FBgn0267457	ncRNA
FBgn0051612	protein_coding
FBgn0053825	protein_coding
FBgn0033186	protein_coding
FBgn0267791	protein_coding
FBgn0053517	protein_coding
FBgn0039315	protein_coding
FBgn0030025	protein_coding
FBgn0262387	pre_miRNA
FBgn0031829	protein_coding
FBgn0025631	protein_coding
FBgn0267657	ncRNA
FBgn0053366	rRNA
FBgn0030836	protein_coding
FBgn0034599	protein_coding
FBgn0039835	protein_coding
FBgn0041184	protein_coding
FBgn0038124	protein_coding
FBgn0001255	protein_coding
FBgn0283477	protein_coding
FBgn0035902	protein_coding
FBgn0030246	protein_coding
FBgn0037469	protein_coding
FBgn0001942	protein_coding
FBgn0267268	ncRNA
FBgn0039651	protein_coding
FBgn0035743	protein_coding
FBgn0036759	protein_coding
FBgn0266384	ncRNA
FBgn0000564	protein_coding
FBgn0029868	protein_coding
FBgn0038402	protein_coding
FBgn0036471	protein_coding
FBgn0261283	protein_coding
FBgn0028948	protein_coding
FBgn0038536	protein_coding
FBgn0030297	protein_coding
FBgn0035247	protein_coding
FBgn0003023	protein_coding
FBgn0033377	protein_coding
FBgn0031822	protein_coding
FBgn0267950	ncRNA
FBgn0032243	protein_coding
FBgn0030376	protein_coding
FBgn0001987	protein_coding
FBgn0266774	ncRNA
FBgn0040602	protein_coding
FBgn0035273	protein_coding
FBgn0028416	protein_coding
FBgn0052318	protein_coding
FBgn0053914	protein_coding
FBgn0001147	protein_coding
FBgn0003074	protein_coding
FBgn0031365	protein_coding
FBgn0264894	protein_coding
FBgn0030900	protein_coding
FBgn0033232	protein_coding
FBgn0024182	protein_coding
FBgn0039942	protein_coding
FBgn0040294	protein_coding
FBgn0262333	pre_miRNA
FBgn0043539	protein_coding
FBgn0063376	snoRNA
FBgn0038168	protein_coding
FBgn0262101	protein_coding
FBgn0032773	protein_coding
FBgn0030245	protein_coding
FBgn0082993	snoRNA
FBgn0038925	protein_coding
FBgn0021814	protein_coding
FBgn0030928	protein_coding
FBgn0034177	protein_coding
FBgn0037722	protein_coding
FBgn0083049	snoRNA
FBgn0265757	ncRNA
FBgn0031149	protein_coding
FBgn0083068	protein_coding
FBgn0085423	protein_coding
FBgn0266582	protein_coding
FBgn0001320	protein_coding
FBgn0036547	protein_coding
FBgn0037485	protein_coding
FBgn0027788	protein_coding
FBgn0011965	tRNA
FBgn0030384	protein_coding
FBgn0284419	ncRNA
FBgn0260407	protein_coding
FBgn0036346	protein_coding
FBgn0027948	protein_coding
FBgn0034769	protein_coding
FBgn0013692	tRNA
FBgn0082971	snoRNA
FBgn0037910	protein_coding
FBgn0264706	pseudogene
FBgn0032878	protein_coding
FBgn0014903	protein_coding
FBgn0264390	ncRNA
FBgn0283478	protein_coding
FBgn0036550	protein_coding
FBgn0030013	protein_coding
FBgn0267383	protein_coding
FBgn0032782	protein_coding
FBgn0032788	protein_coding
FBgn0259703	protein_coding
FBgn0052733	pseudogene
FBgn0053647	protein_coding
FBgn0037174	protein_coding
FBgn0037024	protein_coding
FBgn0262405	pre_miRNA
FBgn0011606	protein_coding
FBgn0267510	pseudogene
FBgn0261582	protein_coding
FBgn0250823	protein_coding
FBgn0265161	ncRNA
FBgn0086611	protein_coding
FBgn0035763	protein_coding
FBgn0050497	protein_coding
FBgn0038095	protein_coding
FBgn0262982	protein_coding
FBgn0033669	protein_coding
FBgn0267169	ncRNA
FBgn0259848	ncRNA
FBgn0031980	protein_coding
FBgn0031082	protein_coding
FBgn0266319	ncRNA
FBgn0040337	protein_coding
FBgn0026401	protein_coding
FBgn0011289	protein_coding
FBgn0034598	protein_coding
FBgn0262536	protein_coding
FBgn0052196	protein_coding
FBgn0051677	protein_coding
FBgn0031518	protein_coding
FBgn0029915	protein_coding
FBgn0014031	protein_coding
FBgn0031299	protein_coding
FBgn0265679	ncRNA
FBgn0029707	protein_coding
FBgn0029818	protein_coding
FBgn0033041	protein_coding
FBgn0283649	protein_coding
FBgn0267934	ncRNA
FBgn0053744	ncRNA
FBgn0260224	protein_coding
FBgn0052357	tRNA
FBgn0053178	protein_coding
FBgn0027581	protein_coding
FBgn0036376	protein_coding
FBgn0052986	protein_coding
FBgn0035006	protein_coding
FBgn0040366	protein_coding
FBgn0031094	protein_coding
FBgn0033862	protein_coding
FBgn0037153	protein_coding
FBgn0038953	protein_coding
FBgn0267064	ncRNA
FBgn0266628	ncRNA
FBgn0020909	protein_coding
FBgn0083953	protein_coding
FBgn0051383	tRNA
FBgn0039591	protein_coding
FBgn0031276	protein_coding
FBgn0034942	protein_coding
FBgn0265428	ncRNA
FBgn0263046	protein_coding
FBgn0001612	protein_coding
FBgn0000504	protein_coding
FBgn0265929	ncRNA
FBgn0050360	protein_coding
FBgn0082947	snoRNA
FBgn0000394	protein_coding
FBgn0053263	protein_coding
FBgn0030670	protein_coding
FBgn0015331	protein_coding
FBgn0038612	protein_coding
FBgn0261580	protein_coding
FBgn0035181	protein_coding
FBgn0285910	protein_coding
FBgn0051146	protein_coding
FBgn0083943	protein_coding
FBgn0259740	protein_coding
FBgn0038144	protein_coding
FBgn0262126	protein_coding
FBgn0266807	ncRNA
FBgn0262402	pre_miRNA
FBgn0013347	protein_coding
FBgn0037662	protein_coding
FBgn0265199	protein_coding
FBgn0029708	protein_coding
FBgn0266409	protein_coding
FBgn0265534	ncRNA
FBgn0053858	protein_coding
FBgn0030389	protein_coding
FBgn0033216	protein_coding
FBgn0036915	protein_coding
FBgn0032341	protein_coding
FBgn0082981	snoRNA
FBgn0039210	protein_coding
FBgn0034117	protein_coding
FBgn0029067	protein_coding
FBgn0085332	protein_coding
FBgn0032235	protein_coding
FBgn0265736	ncRNA
FBgn0038917	protein_coding
FBgn0266302	ncRNA
FBgn0005655	protein_coding
FBgn0036490	protein_coding
FBgn0030694	protein_coding
FBgn0025864	protein_coding
FBgn0285947	protein_coding
FBgn0040754	protein_coding
FBgn0033932	protein_coding
FBgn0025882	snoRNA
FBgn0266141	ncRNA
FBgn0263750	protein_coding
FBgn0033900	protein_coding
FBgn0038596	protein_coding
FBgn0033096	protein_coding
FBgn0263346	protein_coding
FBgn0259678	protein_coding
FBgn0261597	protein_coding
FBgn0036159	protein_coding
FBgn0042696	protein_coding
FBgn0010583	protein_coding
FBgn0039272	protein_coding
FBgn0029976	protein_coding
FBgn0003139	protein_coding
FBgn0031803	protein_coding
FBgn0038833	protein_coding
FBgn0038690	protein_coding
FBgn0267270	ncRNA
FBgn0264821	ncRNA
FBgn0063298	ncRNA
FBgn0011960	tRNA
FBgn0259166	protein_coding
FBgn0035162	protein_coding
FBgn0265854	ncRNA
FBgn0038360	protein_coding
FBgn0027615	protein_coding
FBgn0267939	ncRNA
FBgn0266918	protein_coding
FBgn0031461	protein_coding
FBgn0026196	protein_coding
FBgn0038377	protein_coding
FBgn0003356	protein_coding
FBgn0284421	protein_coding
FBgn0053315	pseudogene
FBgn0267503	rRNA
FBgn0266146	ncRNA
FBgn0041789	protein_coding
FBgn0262440	pre_miRNA
FBgn0026059	protein_coding
FBgn0051735	protein_coding
FBgn0012042	protein_coding
FBgn0051374	protein_coding
FBgn0050407	tRNA
FBgn0010051	protein_coding
FBgn0025724	protein_coding
FBgn0026376	protein_coding
FBgn0266246	ncRNA
FBgn0032205	protein_coding
FBgn0010620	protein_coding
FBgn0044817	protein_coding
FBgn0262127	protein_coding
FBgn0050101	protein_coding
FBgn0265591	ncRNA
FBgn0030691	protein_coding
FBgn0003923	snRNA
FBgn0265547	ncRNA
FBgn0002524	protein_coding
FBgn0029903	protein_coding
FBgn0021818	protein_coding
FBgn0035626	protein_coding
FBgn0039048	protein_coding
FBgn0262097	ncRNA
FBgn0039137	protein_coding
FBgn0267098	ncRNA
FBgn0033593	protein_coding
FBgn0020379	protein_coding
FBgn0037534	protein_coding
FBgn0266275	ncRNA
FBgn0033092	protein_coding
FBgn0037051	protein_coding
FBgn0264351	ncRNA
FBgn0267422	pseudogene
FBgn0015218	protein_coding
FBgn0031351	protein_coding
FBgn0267556	ncRNA
FBgn0265159	ncRNA
FBgn0032525	protein_coding
FBgn0029854	protein_coding
FBgn0085224	protein_coding
FBgn0266454	protein_coding
FBgn0000022	protein_coding
FBgn0053169	protein_coding
FBgn0001565	protein_coding
FBgn0267070	ncRNA
FBgn0051281	protein_coding
FBgn0027795	protein_coding
FBgn0003300	protein_coding
FBgn0038324	protein_coding
FBgn0085329	protein_coding
FBgn0037307	protein_coding
FBgn0034183	protein_coding
FBgn0260396	protein_coding
FBgn0086080	snoRNA
FBgn0265949	ncRNA
FBgn0067407	pseudogene
FBgn0011555	protein_coding
FBgn0031733	protein_coding
FBgn0011945	tRNA
FBgn0262459	pre_miRNA
FBgn0259227	protein_coding
FBgn0012000	tRNA
FBgn0051861	protein_coding
FBgn0283554	pre_miRNA
FBgn0035528	protein_coding
FBgn0053302	protein_coding
FBgn0267479	ncRNA
FBgn0264366	ncRNA
FBgn0040104	protein_coding
FBgn0264561	protein_coding
FBgn0261349	protein_coding
FBgn0263144	protein_coding
FBgn0267708	ncRNA
FBgn0020642	protein_coding
FBgn0262786	protein_coding
FBgn0052783	protein_coding
FBgn0030665	protein_coding
FBgn0029590	protein_coding
FBgn0051694	protein_coding
FBgn0052363	tRNA
FBgn0004650	protein_coding
FBgn0262873	protein_coding
FBgn0033192	protein_coding
FBgn0036754	protein_coding
FBgn0037305	protein_coding
FBgn0038693	protein_coding
FBgn0082973	snoRNA
FBgn0039511	protein_coding
FBgn0000253	protein_coding
FBgn0267650	protein_coding
FBgn0022069	protein_coding
FBgn0265718	ncRNA
FBgn0053322	protein_coding
FBgn0032287	protein_coding
FBgn0039228	protein_coding
FBgn0038506	protein_coding
FBgn0031623	protein_coding
FBgn0026190	protein_coding
FBgn0015904	protein_coding
FBgn0036877	protein_coding
FBgn0266309	ncRNA
FBgn0259960	protein_coding
FBgn0266620	ncRNA
FBgn0035604	protein_coding
FBgn0005677	protein_coding
FBgn0031347	protein_coding
FBgn0030981	protein_coding
FBgn0053535	tRNA
FBgn0032880	protein_coding
FBgn0034443	protein_coding
FBgn0037010	protein_coding
FBgn0041720	snRNA
FBgn0036569	protein_coding
FBgn0267728	protein_coding
FBgn0261710	protein_coding
FBgn0032405	protein_coding
FBgn0037414	protein_coding
FBgn0003638	protein_coding
FBgn0261599	protein_coding
FBgn0266101	protein_coding
FBgn0038986	protein_coding
FBgn0267163	protein_coding
FBgn0037149	protein_coding
FBgn0033925	protein_coding
FBgn0262463	pre_miRNA
FBgn0083978	protein_coding
FBgn0002673	protein_coding
FBgn0036910	protein_coding
FBgn0032161	protein_coding
FBgn0000339	protein_coding
FBgn0035522	protein_coding
FBgn0031092	protein_coding
FBgn0035987	protein_coding
FBgn0266826	ncRNA
FBgn0029174	protein_coding
FBgn0262036	protein_coding
FBgn0030898	protein_coding
FBgn0037826	protein_coding
FBgn0034275	protein_coding
FBgn0267667	ncRNA
FBgn0029813	protein_coding
FBgn0016013	protein_coding
FBgn0030228	protein_coding
FBgn0032321	protein_coding
FBgn0032348	protein_coding
FBgn0267513	pseudogene
FBgn0031885	protein_coding
FBgn0050484	protein_coding
FBgn0053285	protein_coding
FBgn0030300	protein_coding
FBgn0013683	protein_coding
FBgn0044048	protein_coding
FBgn0033990	protein_coding
FBgn0265146	protein_coding
FBgn0263084	protein_coding
FBgn0052626	protein_coding
FBgn0033999	protein_coding
FBgn0040230	protein_coding
FBgn0263771	pseudogene
FBgn0262510	pseudogene
FBgn0266331	ncRNA
FBgn0013693	tRNA
FBgn0000181	protein_coding
FBgn0263025	protein_coding
FBgn0261434	protein_coding
FBgn0050463	protein_coding
FBgn0085569	protein_coding
FBgn0033261	protein_coding
FBgn0003575	protein_coding
FBgn0264363	protein_coding
FBgn0052183	protein_coding
FBgn0035955	protein_coding
FBgn0001090	protein_coding
FBgn0034215	protein_coding
FBgn0036205	protein_coding
FBgn0039622	protein_coding
FBgn0259961	protein_coding
FBgn0039797	protein_coding
FBgn0029172	protein_coding
FBgn0051331	tRNA
FBgn0267016	ncRNA
FBgn0263874	ncRNA
FBgn0054043	protein_coding
FBgn0037786	protein_coding
FBgn0033972	protein_coding
FBgn0265996	ncRNA
FBgn0028938	protein_coding
FBgn0053836	protein_coding
FBgn0037143	pseudogene
FBgn0026417	protein_coding
FBgn0062412	protein_coding
FBgn0085443	protein_coding
FBgn0038810	protein_coding
FBgn0037829	protein_coding
FBgn0039304	protein_coding
FBgn0037372	protein_coding
FBgn0035675	protein_coding
FBgn0032261	protein_coding
FBgn0028882	tRNA
FBgn0266800	ncRNA
FBgn0050073	protein_coding
FBgn0051128	protein_coding
FBgn0036125	protein_coding
FBgn0027364	protein_coding
FBgn0259195	protein_coding
FBgn0040648	protein_coding
FBgn0263507	ncRNA
FBgn0000053	protein_coding
FBgn0000221	protein_coding
FBgn0265645	ncRNA
FBgn0040005	protein_coding
FBgn0266719	protein_coding
FBgn0087002	protein_coding
FBgn0053376	rRNA
FBgn0266145	ncRNA
FBgn0031831	protein_coding
FBgn0052591	protein_coding
FBgn0039205	protein_coding
FBgn0261531	protein_coding
FBgn0053710	protein_coding
FBgn0266799	ncRNA
FBgn0001991	protein_coding
FBgn0013749	protein_coding
FBgn0039503	protein_coding
FBgn0035960	protein_coding
FBgn0038482	protein_coding
FBgn0285976	pre_miRNA
FBgn0037539	protein_coding
FBgn0003373	protein_coding
FBgn0037467	protein_coding
FBgn0031905	protein_coding
FBgn0052100	protein_coding
FBgn0266849	ncRNA
FBgn0028879	protein_coding
FBgn0011762	protein_coding
FBgn0050016	protein_coding
FBgn0050381	protein_coding
FBgn0263036	protein_coding
FBgn0262838	protein_coding
FBgn0042207	protein_coding
FBgn0033461	protein_coding
FBgn0016977	protein_coding
FBgn0033047	protein_coding
FBgn0263572	pre_miRNA
FBgn0267019	ncRNA
FBgn0053536	tRNA
FBgn0082969	snoRNA
FBgn0034136	protein_coding
FBgn0038845	protein_coding
FBgn0031619	protein_coding
FBgn0267612	ncRNA
FBgn0026391	protein_coding
FBgn0263831	protein_coding
FBgn0029931	protein_coding
FBgn0021760	protein_coding
FBgn0000567	protein_coding
FBgn0083940	protein_coding
FBgn0001285	protein_coding
FBgn0052748	tRNA
FBgn0050354	protein_coding
FBgn0038951	protein_coding
FBgn0033592	protein_coding
FBgn0053928	protein_coding
FBgn0013674	protein_coding
FBgn0026754	protein_coding
FBgn0266066	ncRNA
FBgn0053476	protein_coding
FBgn0267271	ncRNA
FBgn0265828	ncRNA
FBgn0040890	protein_coding
FBgn0267124	ncRNA
FBgn0032780	protein_coding
FBgn0259682	protein_coding
FBgn0026418	protein_coding
FBgn0054049	protein_coding
FBgn0032416	protein_coding
FBgn0263132	protein_coding
FBgn0265103	ncRNA
FBgn0263559	pre_miRNA
FBgn0053738	ncRNA
FBgn0037013	protein_coding
FBgn0029716	protein_coding
FBgn0033271	protein_coding
FBgn0038735	protein_coding
FBgn0038692	protein_coding
FBgn0041247	protein_coding
FBgn0036940	protein_coding
FBgn0005660	protein_coding
FBgn0038009	protein_coding
FBgn0036398	protein_coding
FBgn0035146	protein_coding
FBgn0267447	ncRNA
FBgn0037717	protein_coding
FBgn0034145	protein_coding
FBgn0266439	protein_coding
FBgn0053819	protein_coding
FBgn0262994	ncRNA
FBgn0053265	protein_coding
FBgn0036155	protein_coding
FBgn0267719	ncRNA
FBgn0037429	protein_coding
FBgn0030745	protein_coding
FBgn0259113	protein_coding
FBgn0032217	protein_coding
FBgn0038803	protein_coding
FBgn0013334	protein_coding
FBgn0034462	protein_coding
FBgn0035209	protein_coding
FBgn0002973	protein_coding
FBgn0082951	snoRNA
FBgn0033097	protein_coding
